RA,DEC,FREQ_GHZ,X,Y,SNR,FLUX_MAX,BINNING,GROUP,F,F_kw,ID,source,window
52.87482,-27.95409,97.1414,508.3,586.0,24.2,0.023581,17,6,1.0,1.0,588,aless98,spw2123
52.87215,-27.95398,97.0945,585.5,589.6,23.78,0.02482,19,7,1.0,1.0,589,aless98,spw2123
52.87298,-27.95474,97.157,561.4,564.6,23.05,0.022146,17,8,1.0,1.0,590,aless98,spw2123
52.87485,-27.95581,97.157,507.5,529.5,22.94,0.020562,15,9,1.0,1.0,591,aless98,spw2123
52.87441,-27.95454,97.0789,520.1,571.0,22.19,0.016987,11,10,1.0,1.0,592,aless98,spw2123
52.87576,-27.95669,97.1414,481.1,500.9,21.71,0.014622,9,11,1.0,1.0,593,aless98,spw2123
52.87224,-27.95686,97.0633,582.9,495.2,21.7,0.022367,19,12,1.0,1.0,594,aless98,spw2123
52.87261,-27.95923,97.1883,572.0,417.7,21.1,0.02106,19,13,1.0,1.0,595,aless98,spw2123
52.86976,-27.95758,97.0789,654.5,471.5,21.01,0.014305,9,14,1.0,1.0,596,aless98,spw2123
52.87411,-27.95883,97.1883,528.8,430.6,20.75,0.019485,17,15,1.0,1.0,597,aless98,spw2123
52.87188,-27.95883,97.0476,593.1,430.9,20.45,0.013976,9,16,1.0,1.0,598,aless98,spw2123
52.87382,-27.95682,97.1883,537.0,496.6,20.44,0.017865,15,17,1.0,1.0,599,aless98,spw2123
52.87311,-27.9582,97.0476,557.5,451.3,20.2,0.011968,7,18,1.0,1.0,600,aless98,spw2123
52.87318,-27.95376,97.1726,555.6,596.7,20.06,0.013453,9,19,1.0,1.0,601,aless98,spw2123
52.87624,-27.95555,97.2039,467.0,538.0,20.02,0.019754,19,20,1.0,1.0,602,aless98,spw2123
52.87541,-27.95621,97.0476,491.3,516.6,19.88,0.015092,11,21,1.0,1.0,603,aless98,spw2123
52.87239,-27.95591,97.0789,578.3,526.5,19.63,0.011513,7,22,1.0,1.0,604,aless98,spw2123
52.87332,-27.9588,97.2039,551.5,431.8,19.54,0.018095,17,23,1.0,1.0,605,aless98,spw2123
52.87408,-27.95582,97.0476,529.6,529.3,19.52,0.017481,15,24,1.0,1.0,606,aless98,spw2123
52.87311,-27.95748,97.1414,557.5,475.0,19.03,0.010998,7,25,1.0,1.0,607,aless98,spw2123
52.86784,-27.95556,97.1883,709.9,537.9,18.65,0.010846,7,27,1.0,1.0,609,aless98,spw2123
52.87658,-27.95586,97.032,457.3,528.0,18.43,0.013958,11,28,1.0,1.0,610,aless98,spw2123
52.87,-27.95691,97.0789,647.6,493.7,18.11,0.008669,5,29,1.0,1.0,611,aless98,spw2123
52.87494,-27.95674,97.032,504.6,499.2,17.3,0.008344,5,30,1.0,1.0,612,aless98,spw2123
52.87563,-27.95467,97.2039,484.9,566.8,17.25,0.012618,11,31,1.0,1.0,613,aless98,spw2123
52.87224,-27.95484,97.0164,582.9,561.5,16.87,0.015016,15,32,1.0,1.0,614,aless98,spw2123
52.87468,-27.95616,97.0164,512.2,518.1,16.79,0.013854,13,33,1.0,1.0,615,aless98,spw2123
52.87958,-27.96106,97.2195,370.7,357.9,16.69,0.014291,15,34,1.0,1.0,616,aless98,spw2123
52.87836,-27.95622,97.2195,405.9,516.2,15.79,0.012556,13,36,1.0,1.0,618,aless98,spw2123
52.86943,-27.96016,97.032,664.1,387.3,15.48,0.005361,3,38,1.0,1.0,620,aless98,spw2123
52.87456,-27.95747,97.0164,515.6,475.3,15.36,0.008947,7,39,1.0,1.0,621,aless98,spw2123
52.87713,-27.95676,97.2351,441.5,498.5,15.13,0.012854,15,40,1.0,1.0,622,aless98,spw2123
52.87686,-27.9552,97.1726,449.2,549.6,14.8,0.005055,3,41,1.0,1.0,623,aless98,spw2123
52.87501,-27.96029,97.2508,502.9,383.1,14.04,0.011867,15,42,1.0,1.0,624,aless98,spw2123
52.87479,-27.95346,97.2664,509.0,606.4,13.77,0.01314,19,43,1.0,1.0,625,aless98,spw2123
52.87353,-27.95595,97.157,545.4,525.1,13.24,0.004483,3,44,1.0,1.0,626,aless98,spw2123
52.87464,-27.9565,97.2664,513.3,507.1,13.22,0.011882,17,45,1.0,1.0,627,aless98,spw2123
52.87158,-27.95278,96.9539,601.8,628.7,13.18,0.013119,19,46,1.0,1.0,628,aless98,spw2123
52.87517,-27.9578,97.2664,498.2,464.6,12.71,0.010705,15,47,1.0,1.0,629,aless98,spw2123
52.88035,-27.95569,97.2508,348.5,533.6,12.28,0.008815,11,48,1.0,1.0,630,aless98,spw2123
52.87164,-27.95543,97.1258,600.3,542.1,11.8,0.003969,3,49,1.0,1.0,631,aless98,spw2123
52.87288,-27.95674,97.2351,564.3,499.2,10.43,0.00347,3,52,1.0,1.0,634,aless98,spw2123
52.87705,-27.95925,97.2664,443.8,417.0,10.15,0.00721,11,53,1.0,1.0,635,aless98,spw2123
52.87518,-27.95718,97.3133,497.9,484.9,10.06,0.009506,19,54,1.0,1.0,636,aless98,spw2123
52.87615,-27.9538,96.9226,469.8,595.2,9.7,0.009628,19,55,1.0,1.0,637,aless98,spw2123
52.87292,-27.95557,97.2977,563.3,537.3,9.24,0.007727,15,56,1.0,1.0,638,aless98,spw2123
52.87416,-27.95781,97.3289,527.4,464.1,8.33,0.007848,19,57,1.0,1.0,639,aless98,spw2123
52.87531,-27.95516,96.9695,493.9,550.8,8.33,0.005521,9,58,1.0,1.0,640,aless98,spw2123
52.87373,-27.95562,96.907,539.6,535.8,7.88,0.007812,19,59,1.0,1.0,641,aless98,spw2123
52.8759,-27.95555,97.3445,476.8,538.0,6.73,0.006337,19,61,1.0,1.0,643,aless98,spw2123
52.87533,-27.95823,96.8914,493.3,450.5,6.07,0.005988,19,62,0.555,0.993,644,aless98,spw2123
52.87416,-27.95722,97.2977,527.4,483.4,5.6,0.003061,7,63,0.0,0.789,645,aless98,spw2123
52.87922,-27.96396,98.0165,381.0,262.8,5.58,0.001877,3,64,0.0,0.645,646,aless98,spw2123
52.87669,-27.95688,97.6883,454.1,494.5,5.34,0.005472,19,70,0.0,0.766,647,aless98,spw2123
52.87342,-27.96673,97.5164,548.8,172.2,5.31,0.005164,19,73,0.0,0.743,649,aless98,spw2123
52.87843,-27.96649,98.2353,403.9,180.1,5.23,0.004334,13,79,0.0,0.679,650,aless98,spw2123
52.86734,-27.9614,97.6727,724.6,346.7,5.19,0.005292,19,82,0.0,0.643,651,aless98,spw2123
52.87636,-27.95697,97.5477,463.7,491.7,5.19,0.005046,19,81,0.0,0.643,652,aless98,spw2123
52.87445,-27.95535,96.6413,518.8,544.6,5.09,0.004366,13,92,0.0,0.614,653,aless98,spw2123
52.86354,-27.95962,97.8133,834.2,405.0,5.07,0.004246,13,94,0.0,0.604,654,aless98,spw2123
34.32117,-5.55735,96.1085,176.9,196.3,28.36,0.024839,7,0,1.0,1.0,655,uds306,allspw
34.32154,-5.559,95.7023,171.7,172.7,15.88,0.012694,11,3,1.0,1.0,658,uds306,allspw
34.32125,-5.55875,95.8116,175.8,176.1,10.73,0.009902,19,6,1.0,1.0,661,uds306,allspw
34.31988,-5.5491,96.0773,195.4,315.1,6.46,0.00539,7,7,0.875,1.0,662,uds306,allspw
34.32243,-5.56565,96.0148,158.9,76.8,6.3,0.007791,17,8,0.828,1.0,663,uds306,allspw
34.32879,-5.55818,93.4522,67.8,184.4,5.59,0.004938,19,9,0.512,1.0,664,uds306,allspw
34.32453,-5.55065,93.5303,128.7,292.9,5.45,0.001727,3,11,0.44,0.709,665,uds306,allspw
34.32429,-5.56667,107.4526,132.3,62.1,5.43,0.00302,7,13,0.43,0.999,666,uds306,allspw
34.32955,-5.55327,94.5929,56.8,255.1,5.43,0.002716,7,14,0.43,0.999,667,uds306,allspw
34.3158,-5.56458,94.296,253.9,92.2,5.41,0.003822,13,15,0.42,0.72,668,uds306,allspw
34.31659,-5.56558,93.7334,242.6,77.9,5.37,0.001694,3,16,0.4,0.666,669,uds306,allspw
34.31269,-5.55077,96.3585,298.5,291.2,5.27,0.001555,3,25,0.351,0.611,671,uds306,allspw
34.32507,-5.55182,96.4679,121.0,276.0,5.22,0.004467,17,28,0.327,0.91,672,uds306,allspw
34.31235,-5.54956,93.4678,303.3,308.5,5.03,0.004211,17,50,0.244,0.807,673,uds306,allspw
34.3309,-5.5554,95.4366,37.5,224.5,4.92,0.003706,17,69,0.202,0.723,674,uds306,allspw
34.31558,-5.56011,105.3901,257.1,156.6,4.84,0.004334,17,91,0.174,0.652,675,uds306,allspw
