RA_1,DEC_1,FREQ_GHZ,X,Y,SNR,FLUX_MAX,BINNING,GROUP,F,F_kw,ID_1,source,window,ID_2,RA_2,DEC_2,VIMOS_U,MUSYC_U,MUSYC_U38,MUSYC_B,MUSYC_V,MUSYC_R,MUSYC_I,MUSYC_Z,MUSYC_J,HAWK_J,TENIS_J,MUSYC_H,MUSYC_K,HAWK_K,TENIS_K,SIMPLE_CH1,SIMPLE_CH2,SIMPLE_CH3,SIMPLE_CH4,VIMOS_UE,MUSYC_UE,MUSYC_U38E,MUSYC_BE,MUSYC_VE,MUSYC_RE,MUSYC_IE,MUSYC_ZE,MUSYC_JE,HAWK_JE,TENIS_JE,MUSYC_HE,MUSYC_KE,HAWK_KE,TENIS_KE,SIMPLE_CH1E,SIMPLE_CH2E,SIMPLE_CH3E,SIMPLE_CH4E,zphot,zlo,zhi,Mh,wb_obs,wb_det,GroupID,GroupSize,Separation
53.38351,-27.90198,97.2508,499.8,534.8,7.95,0.007576,19,23,1.0,1.0,166,aless66,spw2123,25583,53.3834846,-27.8993317,0.0,999.0,999.0,25.874071213423132,999.0,23.476071213423133,22.297071213423134,19.659071213423132,999.0,0.0,0.0,0.0,21.84107121342313,0.0,0.0,21.142037294089683,22.38928300516845,20.047469681903888,20.070779609254235,0.0,0.0,0.0,0.150409,0.0,0.0444222,0.0325105,0.00442994,0.0,0.0,0.0,0.0,0.159115,0.0,0.0,0.0132434,0.0565169,0.0314585,0.0161473,5.75,5.644,5.824,-26.91,13,9,18,202,9.534222478957355
53.38351,-27.90198,97.2508,499.8,534.8,7.95,0.007576,19,23,1.0,1.0,166,aless66,spw2123,24254,53.3826158,-27.9038065,0.0,25.16107121342313,25.009071213423134,24.66407121342313,23.954071213423134,23.560071213423132,22.121071213423132,20.872071213423133,22.583071213423132,0.0,0.0,0.0,22.046071213423133,0.0,0.0,20.30903729408968,20.282283005168452,20.20346968190389,20.026779609254234,0.0,0.097482,0.190445,0.0516803,0.0328747,0.0479177,0.0277069,0.0134829,0.143673,0.0,0.0,0.0,0.189445,0.0,0.0,0.00616901,0.00829984,0.0362391,0.0155106,1.575,1.519,1.846,-24.07,13,13,18,202,7.164438518024812
53.38351,-27.90198,97.2508,499.8,534.8,7.95,0.007576,19,23,1.0,1.0,166,aless66,spw2123,24310,53.3816146,-27.9030789,0.0,25.313071213423132,25.10907121342313,24.153071213423132,23.462071213423133,23.201071213423134,21.913071213423134,20.52707121342313,22.551071213423132,0.0,0.0,0.0,21.502071213423132,0.0,0.0,21.58903729408968,21.659283005168454,21.213469681903888,21.331779609254234,0.0,0.111403,0.207168,0.0325666,0.0210109,0.0346392,0.0229271,0.00982917,0.139757,0.0,0.0,0.0,0.118679,0.0,0.0,0.0199277,0.0292195,0.0896186,0.0507623,2.75,2.401,2.83,-24.16,13,13,18,202,7.21202695589742
53.38351,-27.90198,97.2508,499.8,534.8,7.95,0.007576,19,23,1.0,1.0,166,aless66,spw2123,24476,53.3830919,-27.9029202,0.0,20.70207121342313,20.630071213423133,20.919071213423134,20.875071213423134,20.485071213423133,20.34107121342313,19.881071213423134,20.95207121342313,0.0,0.0,0.0,20.040071213423133,0.0,0.0,19.194037294089682,19.041283005168452,18.76946968190389,18.520779609254234,0.0,0.00167738,0.00368196,0.00168022,0.00195642,0.00288097,0.00543319,0.00543247,0.0336724,0.0,0.0,0.0,0.0321425,0.0,0.0,0.00221313,0.00265338,0.00979231,0.00389542,2.33,2.269,2.369,-26.32,13,13,18,202,3.6367161658653098
53.3822,-27.90506,97.407,537.6,434.1,7.59,0.00484,9,24,1.0,1.0,167,aless66,spw2123,23917,53.3811612,-27.9075065,0.0,999.0,999.0,25.85307121342313,25.512071213423134,999.0,999.0,21.90807121342313,999.0,0.0,0.0,0.0,999.0,0.0,0.0,22.78303729408968,23.115283005168454,999.0,999.0,0.0,0.0,0.0,0.147715,0.131832,0.0,0.0,0.0346682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587815,0.107699,0.0,0.0,1.19,1.128,1.282,-20.99,13,5,18,202,9.40702160644993
53.3822,-27.90506,97.407,537.6,434.1,7.59,0.00484,9,24,1.0,1.0,167,aless66,spw2123,23993,53.383926,-27.90642,0.0,999.0,999.0,25.590071213423133,26.297071213423134,24.967071213423132,999.0,21.636071213423133,999.0,0.0,0.0,0.0,999.0,0.0,0.0,23.71903729408968,999.0,999.0,999.0,0.0,0.0,0.0,0.11759,0.256109,0.165711,0.0,0.0270805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134369,0.0,0.0,0.0,1.185,1.08,1.265,-20.06,13,5,18,202,7.356814430456303
53.3822,-27.90506,97.407,537.6,434.1,7.59,0.00484,9,24,1.0,1.0,167,aless66,spw2123,24043,53.3826216,-27.906097,0.0,25.31807121342313,24.898071213423133,24.58807121342313,24.174071213423133,24.209071213423133,22.485071213423133,21.456071213423133,999.0,0.0,0.0,0.0,999.0,0.0,0.0,24.26903729408968,23.701283005168452,999.0,999.0,0.0,0.111891,0.173335,0.0482629,0.0401239,0.0856016,0.0385487,0.0229868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214687,0.178691,0.0,0.0,0.915,0.782,1.009,-19.0,13,9,18,202,3.9668376297940435
53.3822,-27.90506,97.407,537.6,434.1,7.59,0.00484,9,24,1.0,1.0,167,aless66,spw2123,24228,53.3807137,-27.9052098,0.0,25.752071213423132,999.0,25.455071213423132,25.03007121342313,24.933071213423133,24.21307121342313,21.163071213423134,23.268071213423134,0.0,0.0,0.0,21.842071213423132,0.0,0.0,21.03203729408968,20.904283005168452,21.05746968190389,21.437779609254235,0.0,0.16292,0.0,0.104481,0.0863894,0.160962,0.177409,0.0175938,0.25599,0.0,0.0,0.0,0.159252,0.0,0.0,0.0119744,0.0146755,0.0780446,0.0558365,1.21,1.115,1.281,-22.76,13,12,18,202,4.759175307254511
53.3822,-27.90506,97.407,537.6,434.1,7.59,0.00484,9,24,1.0,1.0,167,aless66,spw2123,24254,53.3826158,-27.9038065,0.0,25.16107121342313,25.009071213423134,24.66407121342313,23.954071213423134,23.560071213423132,22.121071213423132,20.872071213423133,22.583071213423132,0.0,0.0,0.0,22.046071213423133,0.0,0.0,20.30903729408968,20.282283005168452,20.20346968190389,20.026779609254234,0.0,0.097482,0.190445,0.0516803,0.0328747,0.0479177,0.0277069,0.0134829,0.143673,0.0,0.0,0.0,0.189445,0.0,0.0,0.00616901,0.00829984,0.0362391,0.0155106,1.575,1.519,1.846,-24.07,13,13,18,202,4.702494679884741
53.3822,-27.90506,97.407,537.6,434.1,7.59,0.00484,9,24,1.0,1.0,167,aless66,spw2123,24310,53.3816146,-27.9030789,0.0,25.313071213423132,25.10907121342313,24.153071213423132,23.462071213423133,23.201071213423134,21.913071213423134,20.52707121342313,22.551071213423132,0.0,0.0,0.0,21.502071213423132,0.0,0.0,21.58903729408968,21.659283005168454,21.213469681903888,21.331779609254234,0.0,0.111403,0.207168,0.0325666,0.0210109,0.0346392,0.0229271,0.00982917,0.139757,0.0,0.0,0.0,0.118679,0.0,0.0,0.0199277,0.0292195,0.0896186,0.0507623,2.75,2.401,2.83,-24.16,13,13,18,202,7.371121732961015
53.3822,-27.90506,97.407,537.6,434.1,7.59,0.00484,9,24,1.0,1.0,167,aless66,spw2123,24476,53.3830919,-27.9029202,0.0,20.70207121342313,20.630071213423133,20.919071213423134,20.875071213423134,20.485071213423133,20.34107121342313,19.881071213423134,20.95207121342313,0.0,0.0,0.0,20.040071213423133,0.0,0.0,19.194037294089682,19.041283005168452,18.76946968190389,18.520779609254234,0.0,0.00167738,0.00368196,0.00168022,0.00195642,0.00288097,0.00543319,0.00543247,0.0336724,0.0,0.0,0.0,0.0321425,0.0,0.0,0.00221313,0.00265338,0.00979231,0.00389542,2.33,2.269,2.369,-26.32,13,13,18,202,8.209267515418965
53.3833,-27.90338,97.2351,505.8,488.9,7.18,0.0068,19,27,1.0,1.0,170,aless66,spw2123,25595,53.3837949,-27.9009165,0.0,999.0,999.0,999.0,999.0,22.979071213423133,22.593071213423134,20.256071213423134,999.0,0.0,0.0,0.0,999.0,0.0,0.0,24.328037294089683,23.656283005168454,21.79346968190389,999.0,0.0,0.0,0.0,0.0,0.0,0.0283165,0.0425024,0.00766567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225511,0.171981,0.148717,0.0,5.705,5.52,5.879,-23.65,13,6,18,202,9.007284948478805
53.3833,-27.90338,97.2351,505.8,488.9,7.18,0.0068,19,27,1.0,1.0,170,aless66,spw2123,24254,53.3826158,-27.9038065,0.0,25.16107121342313,25.009071213423134,24.66407121342313,23.954071213423134,23.560071213423132,22.121071213423132,20.872071213423133,22.583071213423132,0.0,0.0,0.0,22.046071213423133,0.0,0.0,20.30903729408968,20.282283005168452,20.20346968190389,20.026779609254234,0.0,0.097482,0.190445,0.0516803,0.0328747,0.0479177,0.0277069,0.0134829,0.143673,0.0,0.0,0.0,0.189445,0.0,0.0,0.00616901,0.00829984,0.0362391,0.0155106,1.575,1.519,1.846,-24.07,13,13,18,202,2.6637731220878718
53.3833,-27.90338,97.2351,505.8,488.9,7.18,0.0068,19,27,1.0,1.0,170,aless66,spw2123,24310,53.3816146,-27.9030789,0.0,25.313071213423132,25.10907121342313,24.153071213423132,23.462071213423133,23.201071213423134,21.913071213423134,20.52707121342313,22.551071213423132,0.0,0.0,0.0,21.502071213423132,0.0,0.0,21.58903729408968,21.659283005168454,21.213469681903888,21.331779609254234,0.0,0.111403,0.207168,0.0325666,0.0210109,0.0346392,0.0229271,0.00982917,0.139757,0.0,0.0,0.0,0.118679,0.0,0.0,0.0199277,0.0292195,0.0896186,0.0507623,2.75,2.401,2.83,-24.16,13,13,18,202,5.4705015807220025
53.3833,-27.90338,97.2351,505.8,488.9,7.18,0.0068,19,27,1.0,1.0,170,aless66,spw2123,24476,53.3830919,-27.9029202,0.0,20.70207121342313,20.630071213423133,20.919071213423134,20.875071213423134,20.485071213423133,20.34107121342313,19.881071213423134,20.95207121342313,0.0,0.0,0.0,20.040071213423133,0.0,0.0,19.194037294089682,19.041283005168452,18.76946968190389,18.520779609254234,0.0,0.00167738,0.00368196,0.00168022,0.00195642,0.00288097,0.00543319,0.00543247,0.0336724,0.0,0.0,0.0,0.0321425,0.0,0.0,0.00221313,0.00265338,0.00979231,0.00389542,2.33,2.269,2.369,-26.32,13,13,18,202,1.7827727687438795
53.38487,-27.90343,97.4383,460.5,487.4,7.13,0.006479,17,28,1.0,1.0,171,aless66,spw2123,25595,53.3837949,-27.9009165,0.0,999.0,999.0,999.0,999.0,22.979071213423133,22.593071213423134,20.256071213423134,999.0,0.0,0.0,0.0,999.0,0.0,0.0,24.328037294089683,23.656283005168454,21.79346968190389,999.0,0.0,0.0,0.0,0.0,0.0,0.0283165,0.0425024,0.00766567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225511,0.171981,0.148717,0.0,5.705,5.52,5.879,-23.65,13,6,18,202,9.673492217196001
53.38487,-27.90343,97.4383,460.5,487.4,7.13,0.006479,17,28,1.0,1.0,171,aless66,spw2123,25469,53.3865458,-27.9035344,0.0,999.0,999.0,25.389071213423133,24.805071213423133,24.111071213423134,999.0,21.058071213423133,999.0,0.0,0.0,999.0,999.0,0.0,0.0,20.937037294089684,999.0,20.36046968190389,19.285779609254234,0.0,0.0,0.0,0.0985904,0.0707342,0.0784739,0.0,0.0159839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109762,0.0,0.04177,0.00786609,3.36,3.135,3.497,-26.54,14,7,18,202,5.3447113240143596
53.38487,-27.90343,97.4383,460.5,487.4,7.13,0.006479,17,28,1.0,1.0,171,aless66,spw2123,25457,53.3861485,-27.9020432,0.0,999.0,999.0,999.0,25.089071213423132,24.269071213423132,24.118071213423132,20.855071213423134,999.0,0.0,0.0,999.0,999.0,0.0,0.0,20.99003729408968,23.350283005168453,20.053469681903884,19.087779609254234,0.0,0.0,0.0,0.0,0.091017,0.0902684,0.16361,0.0132747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115224,0.132197,0.0316303,0.00655874,6.90001,6.362,7.0,-29.54,14,8,18,202,6.439685521450128
53.38487,-27.90343,97.4383,460.5,487.4,7.13,0.006479,17,28,1.0,1.0,171,aless66,spw2123,25571,53.3872133,-27.9018884,0.0,999.0,999.0,26.351071213423133,24.94307121342313,24.10307121342313,24.01307121342313,20.776071213423133,999.0,0.0,0.0,999.0,999.0,0.0,0.0,21.761037294089682,999.0,19.27346968190389,18.27777960925424,0.0,0.0,0.0,0.225254,0.079976,0.077918,0.149519,0.0123484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023312,0.0,0.0155358,0.00311537,3.925,3.633,4.412,-27.85,14,8,18,202,9.294041679240552
53.38487,-27.90343,97.4383,460.5,487.4,7.13,0.006479,17,28,1.0,1.0,171,aless66,spw2123,24254,53.3826158,-27.9038065,0.0,25.16107121342313,25.009071213423134,24.66407121342313,23.954071213423134,23.560071213423132,22.121071213423132,20.872071213423133,22.583071213423132,0.0,0.0,0.0,22.046071213423133,0.0,0.0,20.30903729408968,20.282283005168452,20.20346968190389,20.026779609254234,0.0,0.097482,0.190445,0.0516803,0.0328747,0.0479177,0.0277069,0.0134829,0.143673,0.0,0.0,0.0,0.189445,0.0,0.0,0.00616901,0.00829984,0.0362391,0.0155106,1.575,1.519,1.846,-24.07,13,13,18,202,7.298582369779543
53.38487,-27.90343,97.4383,460.5,487.4,7.13,0.006479,17,28,1.0,1.0,171,aless66,spw2123,24476,53.3830919,-27.9029202,0.0,20.70207121342313,20.630071213423133,20.919071213423134,20.875071213423134,20.485071213423133,20.34107121342313,19.881071213423134,20.95207121342313,0.0,0.0,0.0,20.040071213423133,0.0,0.0,19.194037294089682,19.041283005168452,18.76946968190389,18.520779609254234,0.0,0.00167738,0.00368196,0.00168022,0.00195642,0.00288097,0.00543319,0.00543247,0.0336724,0.0,0.0,0.0,0.0321425,0.0,0.0,0.00221313,0.00265338,0.00979231,0.00389542,2.33,2.269,2.369,-26.32,13,13,18,202,5.947221210313334
53.38487,-27.90343,97.4383,460.5,487.4,7.13,0.006479,17,28,1.0,1.0,171,aless66,spw2123,26340,53.3876504,-27.903101,0.0,23.994071213423133,23.923071213423132,23.44007121342313,23.171071213423133,22.438071213423132,22.076071213423134,20.740071213423132,21.928071213423134,0.0,0.0,21.796071213423133,21.583071213423132,0.0,0.0,20.970037294089682,21.968283005168452,19.85046968190389,18.192779609254238,0.0,0.0342685,0.0739835,0.0170096,0.0161075,0.0172923,0.0265957,0.0119479,0.0809354,0.0,0.0,0.0802568,0.127352,0.0,0.0,0.0113132,0.0386699,0.0263011,0.00288109,0.665,0.633,0.709,-20.98,14,14,18,202,8.924672520253383
53.38499,-27.90411,97.4539,457.0,465.0,6.66,0.006059,17,29,0.998,1.0,172,aless66,spw2123,23993,53.383926,-27.90642,0.0,999.0,999.0,25.590071213423133,26.297071213423134,24.967071213423132,999.0,21.636071213423133,999.0,0.0,0.0,0.0,999.0,0.0,0.0,23.71903729408968,999.0,999.0,999.0,0.0,0.0,0.0,0.11759,0.256109,0.165711,0.0,0.0270805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134369,0.0,0.0,0.0,1.185,1.08,1.265,-20.06,13,5,18,202,8.978538661727907
53.38499,-27.90411,97.4539,457.0,465.0,6.66,0.006059,17,29,0.998,1.0,172,aless66,spw2123,25528,53.3871931,-27.9060649,0.0,999.0,999.0,999.0,999.0,24.641071213423132,999.0,21.819071213423133,999.0,0.0,0.0,999.0,999.0,0.0,0.0,21.69003729408968,999.0,20.611469681903888,19.697779609254233,0.0,0.0,0.0,0.0,0.0,0.125099,0.0,0.0319795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218511,0.0,0.0523755,0.0114772,5.92,5.7,7.0,-28.01,14,5,18,202,9.932464738807134
53.38499,-27.90411,97.4539,457.0,465.0,6.66,0.006059,17,29,0.998,1.0,172,aless66,spw2123,25469,53.3865458,-27.9035344,0.0,999.0,999.0,25.389071213423133,24.805071213423133,24.111071213423134,999.0,21.058071213423133,999.0,0.0,0.0,999.0,999.0,0.0,0.0,20.937037294089684,999.0,20.36046968190389,19.285779609254234,0.0,0.0,0.0,0.0985904,0.0707342,0.0784739,0.0,0.0159839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109762,0.0,0.04177,0.00786609,3.36,3.135,3.497,-26.54,14,7,18,202,5.3659372048011456
53.38499,-27.90411,97.4539,457.0,465.0,6.66,0.006059,17,29,0.998,1.0,172,aless66,spw2123,25457,53.3861485,-27.9020432,0.0,999.0,999.0,999.0,25.089071213423132,24.269071213423132,24.118071213423132,20.855071213423134,999.0,0.0,0.0,999.0,999.0,0.0,0.0,20.99003729408968,23.350283005168453,20.053469681903884,19.087779609254234,0.0,0.0,0.0,0.0,0.091017,0.0902684,0.16361,0.0132747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115224,0.132197,0.0316303,0.00655874,6.90001,6.362,7.0,-29.54,14,8,18,202,8.303332737321448
53.38499,-27.90411,97.4539,457.0,465.0,6.66,0.006059,17,29,0.998,1.0,172,aless66,spw2123,24254,53.3826158,-27.9038065,0.0,25.16107121342313,25.009071213423134,24.66407121342313,23.954071213423134,23.560071213423132,22.121071213423132,20.872071213423133,22.583071213423132,0.0,0.0,0.0,22.046071213423133,0.0,0.0,20.30903729408968,20.282283005168452,20.20346968190389,20.026779609254234,0.0,0.097482,0.190445,0.0516803,0.0328747,0.0479177,0.0277069,0.0134829,0.143673,0.0,0.0,0.0,0.189445,0.0,0.0,0.00616901,0.00829984,0.0362391,0.0155106,1.575,1.519,1.846,-24.07,13,13,18,202,7.631988090547547
53.38499,-27.90411,97.4539,457.0,465.0,6.66,0.006059,17,29,0.998,1.0,172,aless66,spw2123,24476,53.3830919,-27.9029202,0.0,20.70207121342313,20.630071213423133,20.919071213423134,20.875071213423134,20.485071213423133,20.34107121342313,19.881071213423134,20.95207121342313,0.0,0.0,0.0,20.040071213423133,0.0,0.0,19.194037294089682,19.041283005168452,18.76946968190389,18.520779609254234,0.0,0.00167738,0.00368196,0.00168022,0.00195642,0.00288097,0.00543319,0.00543247,0.0336724,0.0,0.0,0.0,0.0321425,0.0,0.0,0.00221313,0.00265338,0.00979231,0.00389542,2.33,2.269,2.369,-26.32,13,13,18,202,7.403551567189454
53.38499,-27.90411,97.4539,457.0,465.0,6.66,0.006059,17,29,0.998,1.0,172,aless66,spw2123,26340,53.3876504,-27.903101,0.0,23.994071213423133,23.923071213423132,23.44007121342313,23.171071213423133,22.438071213423132,22.076071213423134,20.740071213423132,21.928071213423134,0.0,0.0,21.796071213423133,21.583071213423132,0.0,0.0,20.970037294089682,21.968283005168452,19.85046968190389,18.192779609254238,0.0,0.0342685,0.0739835,0.0170096,0.0161075,0.0172923,0.0265957,0.0119479,0.0809354,0.0,0.0,0.0802568,0.127352,0.0,0.0,0.0113132,0.0386699,0.0263011,0.00288109,0.665,0.633,0.709,-20.98,14,14,18,202,9.210453043492482
53.38387,-27.90304,97.4695,489.4,499.9,6.57,0.006387,19,30,0.994,1.0,173,aless66,spw2123,25595,53.3837949,-27.9009165,0.0,999.0,999.0,999.0,999.0,22.979071213423133,22.593071213423134,20.256071213423134,999.0,0.0,0.0,0.0,999.0,0.0,0.0,24.328037294089683,23.656283005168454,21.79346968190389,999.0,0.0,0.0,0.0,0.0,0.0,0.0283165,0.0425024,0.00766567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225511,0.171981,0.148717,0.0,5.705,5.52,5.879,-23.65,13,6,18,202,7.6483329521826215
53.38387,-27.90304,97.4695,489.4,499.9,6.57,0.006387,19,30,0.994,1.0,173,aless66,spw2123,25469,53.3865458,-27.9035344,0.0,999.0,999.0,25.389071213423133,24.805071213423133,24.111071213423134,999.0,21.058071213423133,999.0,0.0,0.0,999.0,999.0,0.0,0.0,20.937037294089684,999.0,20.36046968190389,19.285779609254234,0.0,0.0,0.0,0.0985904,0.0707342,0.0784739,0.0,0.0159839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109762,0.0,0.04177,0.00786609,3.36,3.135,3.497,-26.54,14,7,18,202,8.697019145899683
53.38387,-27.90304,97.4695,489.4,499.9,6.57,0.006387,19,30,0.994,1.0,173,aless66,spw2123,25457,53.3861485,-27.9020432,0.0,999.0,999.0,999.0,25.089071213423132,24.269071213423132,24.118071213423132,20.855071213423134,999.0,0.0,0.0,999.0,999.0,0.0,0.0,20.99003729408968,23.350283005168453,20.053469681903884,19.087779609254234,0.0,0.0,0.0,0.0,0.091017,0.0902684,0.16361,0.0132747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115224,0.132197,0.0316303,0.00655874,6.90001,6.362,7.0,-29.54,14,8,18,202,8.088589010416579
53.38387,-27.90304,97.4695,489.4,499.9,6.57,0.006387,19,30,0.994,1.0,173,aless66,spw2123,24254,53.3826158,-27.9038065,0.0,25.16107121342313,25.009071213423134,24.66407121342313,23.954071213423134,23.560071213423132,22.121071213423132,20.872071213423133,22.583071213423132,0.0,0.0,0.0,22.046071213423133,0.0,0.0,20.30903729408968,20.282283005168452,20.20346968190389,20.026779609254234,0.0,0.097482,0.190445,0.0516803,0.0328747,0.0479177,0.0277069,0.0134829,0.143673,0.0,0.0,0.0,0.189445,0.0,0.0,0.00616901,0.00829984,0.0362391,0.0155106,1.575,1.519,1.846,-24.07,13,13,18,202,4.851374839011179
53.38387,-27.90304,97.4695,489.4,499.9,6.57,0.006387,19,30,0.994,1.0,173,aless66,spw2123,24310,53.3816146,-27.9030789,0.0,25.313071213423132,25.10907121342313,24.153071213423132,23.462071213423133,23.201071213423134,21.913071213423134,20.52707121342313,22.551071213423132,0.0,0.0,0.0,21.502071213423132,0.0,0.0,21.58903729408968,21.659283005168454,21.213469681903888,21.331779609254234,0.0,0.111403,0.207168,0.0325666,0.0210109,0.0346392,0.0229271,0.00982917,0.139757,0.0,0.0,0.0,0.118679,0.0,0.0,0.0199277,0.0292195,0.0896186,0.0507623,2.75,2.401,2.83,-24.16,13,13,18,202,7.176845535617806
53.38387,-27.90304,97.4695,489.4,499.9,6.57,0.006387,19,30,0.994,1.0,173,aless66,spw2123,24476,53.3830919,-27.9029202,0.0,20.70207121342313,20.630071213423133,20.919071213423134,20.875071213423134,20.485071213423133,20.34107121342313,19.881071213423134,20.95207121342313,0.0,0.0,0.0,20.040071213423133,0.0,0.0,19.194037294089682,19.041283005168452,18.76946968190389,18.520779609254234,0.0,0.00167738,0.00368196,0.00168022,0.00195642,0.00288097,0.00543319,0.00543247,0.0336724,0.0,0.0,0.0,0.0321425,0.0,0.0,0.00221313,0.00265338,0.00979231,0.00389542,2.33,2.269,2.369,-26.32,13,13,18,202,2.512788574551859
53.38699,-27.91523,85.297,399.2,101.0,6.14,0.004924,11,0,0.863,0.996,174,aless66,spw1719,23275,53.3855008,-27.9147095,0.0,25.837071213423133,999.0,25.708071213423132,25.51307121342313,24.683071213423133,999.0,24.183071213423133,999.0,0.0,0.0,0.0,999.0,0.0,0.0,23.46103729408968,999.0,999.0,999.0,0.0,0.175171,0.0,0.13031,0.131946,0.12975,0.0,0.254136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107303,0.0,0.0,0.0,0.6,0.351,0.971,-19.04,13,6,19,4,5.0944389558948195
53.38699,-27.91523,85.297,399.2,101.0,6.14,0.004924,11,0,0.863,0.996,174,aless66,spw1719,23346,53.3886397,-27.9136196,0.0,25.57107121342313,999.0,25.547071213423134,25.44307121342313,25.111071213423134,999.0,23.78907121342313,999.0,0.0,0.0,999.0,999.0,0.0,0.0,23.27603729408968,999.0,999.0,22.139779609254234,0.0,0.139438,0.0,0.113254,0.124161,0.187291,0.0,0.182891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0911773,0.0,0.0,0.104213,2.425,2.012,2.655,-22.16,14,7,19,4,7.8199045627591595
53.38699,-27.91523,85.297,399.2,101.0,6.14,0.004924,11,0,0.863,0.996,174,aless66,spw1719,23163,53.3871228,-27.9163226,0.0,26.185071213423132,999.0,25.47807121342313,25.671071213423133,25.26307121342313,24.467071213423132,24.09707121342313,999.0,0.0,0.0,999.0,999.0,0.0,0.0,23.38503729408968,23.190283005168453,999.0,999.0,0.0,0.234636,0.0,0.106612,0.151236,0.212839,0.219714,0.236742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100374,0.115007,0.0,0.0,1.27,0.939,1.681,-20.5,14,8,19,4,3.9559808008688626
53.38699,-27.91523,85.297,399.2,101.0,6.14,0.004924,11,0,0.863,0.996,174,aless66,spw1719,23469,53.3864959,-27.9125496,0.0,25.366071213423133,999.0,24.645071213423133,24.33807121342313,23.94007121342313,23.683071213423133,23.383071213423133,999.0,0.0,0.0,22.872071213423133,22.212071213423133,0.0,0.0,21.91903729408968,21.870283005168453,999.0,22.175779609254235,0.0,0.116686,0.0,0.0508044,0.046528,0.0673857,0.112278,0.129067,0.0,0.0,0.0,0.203984,0.21779,0.0,0.0,0.0269188,0.0353862,0.0,0.107558,1.335,1.202,1.454,-22.16,14,11,19,4,9.776618212695844
53.39589,-27.9109,84.9219,141.7,242.7,6.05,0.003136,5,1,0.766,1.0,175,aless66,spw1719,23559,53.3979992,-27.9115302,0.0,999.0,999.0,26.430071213423133,999.0,999.0,999.0,999.0,999.0,0.0,0.0,999.0,999.0,0.0,0.0,23.72703729408968,24.063283005168454,21.16746968190389,999.0,0.0,0.0,0.0,0.2405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135303,0.242008,0.0860444,0.0,2.375,1.828,2.948,-24.01,14,4,20,3,7.083013615613593
53.39589,-27.9109,84.9219,141.7,242.7,6.05,0.003136,5,1,0.766,1.0,175,aless66,spw1719,23795,53.3973356,-27.9095472,0.0,25.997071213423133,999.0,25.261071213423133,25.21007121342313,24.996071213423132,999.0,23.720071213423132,999.0,0.0,0.0,999.0,999.0,0.0,0.0,23.037037294089682,23.71228300516845,21.294469681903887,999.0,0.0,0.200557,0.0,0.0880584,0.101261,0.169863,0.0,0.172477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737589,0.180367,0.096261,0.0,2.315,1.963,2.713,-23.8,14,8,20,3,6.698272428601242
53.39589,-27.9109,84.9219,141.7,242.7,6.05,0.003136,5,1,0.766,1.0,175,aless66,spw1719,23808,53.3966063,-27.9089156,0.0,26.285071213423134,999.0,25.976071213423133,26.048071213423132,999.0,999.0,23.823071213423134,999.0,0.0,0.0,999.0,999.0,0.0,0.0,22.970037294089682,23.833283005168454,21.030469681903888,22.250779609254234,0.0,0.254806,0.0,0.164156,0.208317,0.0,0.0,0.188232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0694831,0.199784,0.0761934,0.114857,2.65,2.221,2.931,-24.36,14,8,20,3,7.498473592946319
53.23729,-28.01693,103.6325,514.3,510.9,14.71,0.020075,19,0,1.0,1.0,176,aless6,spw2123,14852,53.239758,-28.0164751,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,23.550046,23.643453612195703,23.58403729408968,23.510283005168453,999.0,22.510779609254236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159413,0.160201,0.11949,0.151782,0.0,0.143954,3.795,2.891,4.398,-23.54,15,4,21,5,8.012731781335754
